,MOB,AOB,FRP,AON,ORBvl,ORBm,ORBl,TT,PL,ILA,AId,DP,AIv,MOs,ACB:Nucleus_accumbens,OT,MOp,CLA:Claustrum,ACAd,MS:Medial_septal_nucleus,NDB:Diagonal_band_nucleus,LSr:Lateral_septal_nucleus_rostral_(rostroventral)_part,GU,LSv:Lateral_septal_nucleus_ventral_part,SSp_m,SI:Substantia_innominata,ACAv,MEPO:Median_preoptic_nucleus,MPO:Medial_preoptic_area,BST,MA:Magnocellular_nucleus,FS:Fundus_of_striatum,LPO:Lateral_preoptic_area,CP:Caudoputamen,PVpo:Periventricular_hypothalamic_nucleus_preoptic_part,MPN,LSc:Lateral_septal_nucleus_caudal_(caudodorsal)_part,EPd:Endopiriform_nucleus_dorsal_part,PIR,SF:Septofimbrial_nucleus,TRS:Triangular_nucleus_of_septum,AAA:Anterior_amygdalar_area,SSp_ul,AD,PT:Parataenial_nucleus,SSp_n,SBPV:Subparaventricular_zone,NLOT,AHN,PVH,RCH:Retrochiasmatic_area,AIp,AV:Anteroventral_nucleus_of_thalamus,GPe:Globus_pallidus_external_segment,COAa,SSp_ll,RE:Nucleus_of_reuniens,SSs,PVT:Paraventricular_nucleus_of_the_thalamus,VISC,RT:Reticular_nucleus_of_the_thalamus,VAL:Ventral_anterior-lateral_complex_of_the_thalamus,IA:Intercalated_amygdalar_nucleus,GPi:Globus_pallidus_internal_segment,RH:Rhomboid_nucleus,LHA:Lateral_hypothalamic_area,CM:Central_medial_nucleus_of_the_thalamus,PAA,SMT:Submedial_nucleus_of_the_thalamus,EPv:Endopiriform_nucleus_ventral_part,LD:Lateral_dorsal_nucleus_of_thalamus,VMH,TU:Tuberal_nucleus,MEA,MD,VM:Ventral_medial_nucleus_of_the_thalamus,ARH:Arcuate_hypothalamic_nucleus,BMA,VPL,CL:Central_lateral_nucleus_of_the_thalamus,SSp_bfd,SSp_tr,IMD:Intermediodorsal_nucleus_of_the_thalamus,DMH,BLA,AUDd,COAp,PA:Posterior_amygdalar_nucleus,AUDv,APN:Anterior_pretectal_nucleus,AUDp,AMv:Anteromedial_nucleus_ventral_part,CA1,CEA,MH:Medial_habenula,SUM,AMd:Anteromedial_nucleus_dorsal_part,LH:Lateral_habenula,VPM,PO:Posterior_complex_of_the_thalamus,LA:Lateral_amygdalar_nucleus,STN:Subthalamic_nucleus,VPMpc:Ventral_posteromedial_nucleus_of_the_thalamus_parvicellular_part,PH:Posterior_hypothalamic_nucleus,SPFm:Subparafascicular_nucleus_magnocellular_part,SPA:Subparafascicular_area,PF:Parafascicular_nucleus,LP:Lateral_posterior_nucleus_of_the_thalamus,CA2,PVp:Periventricular_hypothalamic_nucleus_posterior_part,PMd:Dorsal_premammillary_nucleus,LGd,LGv,CA3,VISam,SPFp:Subparafascicular_nucleus_parvicellular_part,RSPv,NPC:Nucleus_of_the_posterior_commissure,ECT,MPT:Medial_pretectal_area,DG,MGm:Medial_geniculate_complex_medial_part,NOT:Nucleus_of_the_optic_tract,POL:Posterior_limiting_nucleus_of_the_thalamus,VTA:Ventral_tegmental_area,PERI,RSPd,SNc:Substantia_nigra_compact_part,RSPagl,TR,MGv:Medial_geniculate_complex_ventral_part,VISal,TEa,SNr:Substantia_nigra_reticular_part,ENTl,VISl,VISp,PRE,PAR,ENTm,Isocortex_VISa,Isocortex_VISrl,Isocortex_Primary_somatosensory_area_unassigned_layer_,Isocortex_VISli,Cerebellar_Cortex_Lingula_(I),CENT2:Lobule_II,CENT3:Lobule_III,"CUL4,_5:Lobules_IV-V",Cerebellar_Cortex_Declive_(VI),Cerebellar_Cortex_Folium-tuber_vermis_(VII),Cerebellar_Cortex_Pyramus_(VIII),Cerebellar_Cortex_Uvula_(IX),Cerebellar_Cortex_Nodulus_(X),Cerebellar_Cortex_Simple_lobule,ANcr1:Crus_1,ANcr2:Crus_2,Cerebellar_Cortex_Paramedian_lobule,Cerebellar_Cortex_Copula_pyramidis,Cerebellar_Cortex_Paraflocculus,Cerebellar_Cortex_Flocculus,Cerebellar_Nuclei_Fastigial_nucleus,Cerebellar_Nuclei_Interposed_nucleus,Cerebellar_Nuclei_Dentate_nucleus,VeCB:Vestibulocerebellar_nucleus,Medulla_,Pons_,Midbrain_
AId,1.65176435137531e-05,4.624940183850868e-05,0.006261227288779787,0.00022369671590348998,0.014218387536638667,0.0034654016091854004,0.04199833171528514,0.0,0.0020253171715681807,2.9409016518688977e-05,2.8732633250001145,7.332752129328287e-06,0.18834872500528307,0.042234015347367364,0.01223330797629575,0.00013544467681277542,0.2839848399483173,0.1298311357444455,0.0,0.0,3.3035287027506198e-06,0.00034280906418871285,0.16417147932247553,0.0,0.04100938209588398,0.00356359982029862,0.0,0.0,0.0,5.3513488943821324e-05,0.00022794348048979277,0.003963997541208882,0.0,0.4509073271188397,0.0,0.0,0.0003812246208780011,0.000416077360207175,0.0007891670691485152,0.0,0.0,0.00017750526928843365,0.0,0.0,0.0,1.2481280220133254e-05,0.0,0.0,0.0,0.0,0.0,0.008539918846906256,0.0,0.015119464743688695,2.886296050905815e-06,0.0,5.74825540366286e-05,0.030705066819498358,0.007256491130687589,0.006295808871110269,0.01508548373851012,0.0016357360048018538,1.9982478185901896e-05,0.0020600930372342767,7.309129417883735e-06,0.0002453321249295613,0.0018440943730833603,0.0,0.0004905023923628317,2.199825638798486e-05,0.0,0.0,0.0,3.935393513894866e-05,0.19276866378883287,0.0033633488755153316,0.0,9.190585545441977e-05,0.004080049949923086,0.00010449652678509432,0.0,0.0,0.061053179815186015,0.0,0.008598643681388823,0.0,0.0,0.0,0.0,0.00025253423299185184,0.0,0.0,9.438968166475772e-06,0.019373377827187743,7.800800137583283e-08,0.0,0.0,6.60705740550124e-05,0.003072270105141944,0.0021191162846991743,5.24993849259355e-05,0.0002645016200325692,0.022097016287695673,0.0,0.00012842339217882152,0.003908121678706307,0.02526819485146523,0.0,0.0,0.0,0.0,0.0,0.0,2.199926879686196e-06,0.0,6.707175694147113e-05,0.0,0.0,0.0004163978989029236,0.0,0.0,4.13442407291914e-06,0.0,0.0,0.0003082427477273107,0.00023448544280479944,0.0,0.000378067881849383,0.0,1.4041440247649909e-06,0.0,0.0,2.8004872493923987e-05,0.0016302760876075366,0.00025654469381366965,0.0,0.0,0.0,0.0,5.460560096308298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017201498891088743,0.0027727246753750595,0.0048569851934089775
DP,0.0027492644219769373,0.00011756222674143247,0.0,0.07381670410147505,0.0010720199212984147,0.21667623922051782,0.0,0.14318503710523076,0.0751958184509657,0.2800970245955862,0.0,0.9324508005311396,0.0,6.254471398412022e-05,0.14568137525362018,0.009028606401930882,0.0,0.0003206745762104983,5.47266247361052e-05,0.0,0.002196883078692223,0.042735657358208744,0.0,0.0015194395887413292,0.0,0.018492815903003647,0.2120716574711038,0.0,7.555939596491836e-05,0.0029791802819243486,0.0001094532494722104,0.0,0.0006404131185493394,0.024207143770989557,0.0,0.0,0.0,0.0001253888325360841,0.008023523198775445,0.0,0.0,3.127235699206011e-05,0.0,0.0,0.005903603099419615,0.0,0.0,0.0030646909852218907,3.563050846783314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003314658590165213,0.0,0.0038008085167227776,0.0,0.002365671729254241,0.0,0.0,0.0,0.0,0.002530147045093572,0.0003204169970493039,0.0,0.011683504547330354,0.0,0.0,0.0,3.127235699206011e-05,0.00029708739142457106,0.009108495819987524,0.0015764583393220305,0.0,0.0,0.0,0.0,0.0,0.0,0.000939153267213477,0.0,0.00033255141236644264,0.0,0.0,0.0,0.0,0.0,0.0,0.0012132082008543914,0.0,2.3753672311888762e-05,0.00037566130688539086,0.0,0.0016208934525535812,3.314658590165213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3171426790127744e-05,0.0,0.0,3.638044990903477e-05,0.0,0.0,0.0,0.0,0.0,0.0003987857009259581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001453205300181814
AIv,2.4768782645739535e-05,6.935259140807069e-05,0.007422687860305132,0.00030713290480717027,0.021320968101452592,0.005196490599076155,0.06078749617745075,0.0,0.0030118839697219272,0.0,0.10601112868852935,0.0,0.07249145211146618,0.001800160024712105,0.009133566771672796,0.00020310401769506418,0.03711763284106642,0.04087332138851844,0.0,0.0,4.953756529147907e-06,2.5747020927035965e-06,0.0004526302422329574,0.0,1.4228616828098823e-05,0.0030333098868791605,0.0,0.0,0.0,0.0,0.00034180920051120556,6.06189642873306e-05,0.0,0.08109305266684931,0.0,0.0,2.9812340020778485e-06,0.00025264158298654327,0.0009164449578923627,0.0,0.0,0.00026254909604483907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004575513300108865,0.0,0.00044384870976414285,0.0,0.0,6.935259140807069e-05,0.0,6.308862893728748e-06,4.5260552577000064e-05,0.0007421750419367807,0.0,1.3551063645808403e-07,3.560963356238626e-05,9.907513058295815e-06,0.0003120866613363181,9.756765824982051e-06,0.0,0.0007182946967264466,0.0,0.0,0.0,0.0,4.953756529147907e-05,0.003093280152442669,0.0002750313111958385,0.0,1.3551063645808403e-07,0.0,0.0,0.0,0.0,5.921814813218272e-05,0.0,6.69422544102935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014960374264972475,0.0,0.0,0.0,9.907513058295814e-05,0.0,0.0,0.0,0.0,5.379772267385936e-05,0.0,9.485744552065882e-07,1.8564957194757515e-05,2.9481181728061118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039630052233183256,0.0,0.0,0.0,0.0,0.0,0.0,0.00029722539174887436,0.0,1.0720576877044319e-05,0.0,0.0,0.0,0.0,0.0,9.561199105484915e-05,9.907513058295815e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.149404185407193e-06,0.0
MOs,0.00015777395523519712,1.2088720381002712e-05,0.30909694670823834,0.002496702669130235,0.030279392633118327,0.026063770025758846,0.09538604063841263,0.0007340774325504637,0.12971933618732717,0.037514118227264616,0.07384795706190873,0.00025785978572400445,0.00018743222845076218,17.686766135300346,0.003065087816161428,0.000892351667060327,1.3040514633879683,0.0006189019212789685,1.757778815689607,0.0,0.0006671309620383402,0.0001642404862103051,0.00783032101159537,0.0,0.07234871951834297,0.15907592600641524,0.1877271584620324,0.0,6.383954663452174e-05,0.00018650610825106693,0.00021798297400252135,2.041555065604375e-05,0.018816650482064344,1.8289476948544712,2.341386031986539e-05,9.995320358862344e-05,5.147156824528442e-05,3.566145972778785e-06,0.0005848479964236959,0.0,0.0,1.0972756839319339e-06,0.011070977641305308,0.0012235890916133128,0.0020287012752713217,0.004033517654589491,2.1301684424673723e-05,0.00010753301702532951,0.00026704802770523853,3.991674400328229e-05,3.8496336399156177e-05,0.0,0.031140019584649264,0.021155507289660393,0.0,0.010738137512146573,0.0008476701986789741,0.03250660802971179,0.004139247011163407,0.00024090349774131626,0.1657097953140376,0.43738360717761726,0.0,0.008240272821736623,0.003422599740001264,0.0004056566239716945,0.03874625802745417,0.0,0.046282716447883766,0.0,0.058902495542798534,0.00015456030046682908,0.00014775974509667231,1.1763313718140645e-05,0.36083200819834194,0.19164315683752103,2.0690558436163397e-05,0.0,0.03944686822094485,0.11699698436608395,0.013761854215263152,0.010174266743386506,0.012724253460331543,7.13121188819224e-05,2.3435907613777315e-06,0.00014052028689179173,0.0,0.0,9.901947677349054e-05,0.04279207242131784,0.0,0.022964395243049673,3.284051688138419e-05,0.000807101351561295,0.004385131247293586,9.366127641020319e-07,0.03038789869301988,0.007785001720421793,0.18431072880467395,0.7351709529009604,2.075751817220276e-06,0.015285907524771944,0.028394723507262003,0.0007085845545366122,5.6231840601141165e-06,5.4687465370658486e-05,0.10851757361894934,0.04093841364007351,0.00011494180908484465,3.306809779515151e-07,3.8043518475078232e-06,0.0,6.695973603936375e-08,0.007198421297835168,0.006375537678272596,0.001045816196014633,0.011719868108919215,0.0015542373415980294,0.0,0.0,0.0015601655741184738,4.004464134222044e-06,0.0,0.0,0.002593653033479597,0.0,0.017202096073124767,0.0028390443194125756,0.007168868203149583,0.0,0.0,0.0022036858183858248,0.0,0.023002879307486932,0.00043689136823302314,0.0,0.0008540670369874853,0.0,8.495109937864338e-05,2.4271742679612398e-05,0.012099474826708395,0.018276854916908593,0.0003629908631117909,1.2135871339806199e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.640421940201858e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007033579580615566,0.11922668058525905,0.14309222447020611
ACB:Nucleus_accumbens,0.0004992066655881404,0.0,0.0,0.21500974956824032,1.4747854387682703e-05,0.0001253218967555862,0.00017475141661912384,0.0251862815564936,0.0019553363400240525,0.005593595551861147,1.9295420306203476e-06,0.011986130622188304,0.0004945564650789999,0.001455860943221423,2.7538777054494337,0.09941017453082716,0.0,8.757152292815424e-06,0.00016638410779673408,0.002840739705635026,0.023578211502071376,0.018366804554225125,0.0,0.054842901133268486,0.0,1.2091269739079546,0.0002250490583070467,0.00012590871033745418,0.04102031168565613,0.08386491427257771,0.013476821139839026,0.0006723208274988398,0.18164773230845804,0.3171726642872238,0.00023168939145060903,0.003023712038320815,1.2898068559099515e-05,0.005666808512754006,0.02255490102092288,0.0006470444752802012,0.0007255603027516386,3.977825109278871e-05,0.0,0.004061760755400015,0.0020224829541875206,0.0,3.5167145108624265e-05,3.948139847269327e-05,0.003729806318319525,0.000634218677033459,2.8909464011774774e-05,0.0001683154355941134,0.0,0.0006133744923162772,5.68472767482764e-05,0.0,0.0003663588879148651,0.0,0.0003790144235425759,0.0,5.454980049700981e-05,0.0,2.968526200954381e-07,0.0002632089324799823,8.8952196959307e-07,0.11702395429208554,4.758942537322924e-05,8.935263864872687e-05,0.0,0.00023941163810697086,0.0,0.0,0.0005060551887810118,1.037948279640789e-06,0.006929566927617609,0.0,0.0,8.905578602863144e-06,0.0,0.0,0.0,0.0,0.0,0.002689293183712543,2.033440447653751e-05,0.0,1.0686694323435773e-05,2.0014244315844074e-05,0.0,0.0,0.0,9.339980680727234e-06,0.003462174479248655,1.9048014850525033e-05,0.00039428574802795275,0.000518249953547394,7.707465140402947e-05,0.00013796898721601987,0.0,0.0,0.0,0.00012814119081262294,0.0,0.0003685826928388478,0.0,0.0,4.44760984796535e-07,0.0,2.579613711819903e-05,1.5390794940027463e-05,9.251028483767927e-05,0.0,0.0,0.0029082609979561567,0.0,0.0,0.0002134852727023368,0.0,0.0,0.0,1.2898068559099515e-05,0.0,0.0,0.0,0.038436082447777235,3.859084061240695e-06,0.0,0.00805113527004638,0.0,0.0,0.0,0.0,0.0,0.07533269410799805,7.480012697454432e-05,0.0,0.0,0.0,7.205127953703866e-05,3.869420567729855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8909464011774774e-05,0.0017064608742924378
OT,4.050107466708696e-07,0.0,0.0,0.0002701710973685179,0.00035487629868578943,3.4715206857503105e-07,2.892933904791925e-08,0.00012203361131463336,0.0,5.78586780958385e-08,0.0,1.663436995255357e-05,0.0,0.00039215109581721834,0.07593101630094146,0.5901914250793325,1.810784879532362e-05,0.0,4.481726809339639e-05,0.0,0.03688822664405633,1.7357603428751552e-07,0.0,0.0,0.0,0.6872837727470376,0.0,0.0,0.0,1.8816491076102235e-05,0.03851949988324471,0.00013968911927821079,0.01849966949604451,0.03024509767721277,0.0,0.0,0.0,3.9633194495649375e-06,3.598809777561155e-05,0.0,0.0,0.0003350087614021933,0.0,0.0,0.0,0.0,0.0,9.49738191917994e-05,0.0,0.0,0.0,0.0,0.0,6.082570826652522e-05,3.6954793459844126e-07,0.0,0.0,0.0,1.1204317023349097e-05,0.0,6.6518628227719424e-06,0.0,0.0,0.0,0.0,0.013238746582279089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3281519879701798e-05,0.010805411486693707,0.0,0.0,1.8477396729922063e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.785645753049814e-05,0.0,0.0,0.00012240607134113852,2.4020615748898682e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014535346835084316,0.0,0.0,2.2593408013997414e-05,0.0,0.0,0.0,0.0,0.0,0.0013781309938719387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91276695357506e-06
MOp,2.1993248072841638e-05,0.0,0.005088392946462313,0.0,0.0007250367140363108,1.0996624036420819e-05,0.0008309211660318901,2.1993248072841638e-05,0.007082560534511519,0.0,0.28052209464923794,0.0,0.06012466712182482,0.8694561671360517,0.003895715233352012,4.3902294630294826e-05,6.942725989629121,0.06647885259863155,0.015792741399067802,0.0,0.0,5.7586592044997934e-05,0.008851897141301746,0.0,0.12939951639954675,0.024288483968873238,0.038070023770651024,0.0,0.0,0.00010209773793247204,0.0011733886019369706,0.0016967970154502302,0.0023726179470385887,2.119484294551488,0.0,0.0,8.576632472406821e-05,0.0,2.6259999807926855e-06,0.0,0.0,0.001986246238879702,0.5719300800885027,1.9001263489582654e-05,6.25624320936935e-06,0.004019629446758183,0.0,0.0006838114981809557,0.0,0.0,0.0,0.0013442940422192374,0.002642462244104365,0.029453920880614246,2.660745129108777e-06,0.9956632432230386,0.0,0.10994665766152262,0.0021249699620164214,0.0026800231046312573,0.14544937500242275,0.2226290481905293,2.9741018633168967e-06,0.0168947502675239,5.141664670770248e-05,0.005365785504056284,0.001481610209395898,0.0,0.0032438150111016493,0.0,0.005711728639325776,0.0,0.0,0.00016762694313385295,0.035125789627520373,0.047486536764686976,0.0,4.304474427871285e-06,0.38134678350467255,0.038442701087595746,0.0022426849852273108,0.031638206449474675,0.008571206066617484,6.972256436713889e-05,0.001469206320478547,0.004859248966104224,0.0,0.0,0.00518428307455384,0.025229879775261383,0.0,0.001260662642968654,0.00012837820005540953,0.004143780536866994,0.00014956347906116397,1.8706053854598234e-05,0.001963402359527829,0.0013726334726223701,0.39687532516826324,0.6723718952431518,0.0,0.009052267772721261,0.029893280665790986,0.00033058231688758605,2.3406739405390257e-05,0.0006192843797455247,0.09480651758851964,0.003432438884462045,0.0,0.0,3.401100700836043e-06,0.0,0.0,0.00018002959102722345,1.2499759908573184e-05,0.0006510354005776654,0.0005659407058620444,9.978799927012206e-06,0.0,0.0,0.00010922778179675536,0.0003704298975322808,0.0,2.684760957338774e-06,0.0011069607380016452,0.0,9.157886793509119e-05,0.0025696023476001984,0.010881093077675125,0.0,0.0,1.628119988091465e-05,0.0,0.053416355952689495,3.781439972341468e-06,0.0,5.041919963121957e-06,0.0,7.35279994621952e-07,2.1007999846341485e-07,0.003739108584444551,0.00020686526156858686,0.013258989219096462,1.0503999923170743e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.432876139961266e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010697538091747127,0.13238500763381358,0.05235250214164994
CLA:Claustrum,3.073049956047088e-08,8.604539876931847e-08,0.0001099941567511252,8.302958433515477e-05,2.6452814021653334e-05,6.447258807786791e-06,0.000272065643957935,0.0,7.716423833428079e-05,0.00012875410890499198,0.17938517878746488,3.2359424875906816e-05,0.057236111613029966,0.0015906449157670009,0.0005056759070228838,2.519900963958612e-07,0.07891038583827314,0.0767146482612227,0.0,0.0,6.146099912094177e-09,1.578918343456077e-05,0.01829118257062048,0.0,0.0038296390217332993,0.00042055359030927943,0.0,0.0,0.0,0.00025519697906225603,4.240808939344982e-07,0.00033624280274787295,0.0,0.09314394590137415,0.0,0.0,3.3613214119635425e-05,0.03872047272126798,0.02865255243024683,3.970679289977317e-06,1.4294445443918343e-05,1.0912951189385426e-05,0.0,0.0,0.0,5.4643653646680956e-05,0.0,0.0,0.0,0.0,0.0,0.08211591428879668,0.0,0.0014557483927471807,1.263634490579497e-05,0.0,4.9265333680782166e-05,0.015048524437994861,0.001438703087206054,0.012161741899168155,0.0021089325590459775,1.798047948292108e-05,1.3100753750490764e-05,0.00040326707371319404,3.0859977174499916e-06,0.0001655171771310168,0.00012086723475494626,0.0,3.675108219288803e-05,0.0022356485547268853,0.0,0.0,0.0,2.7724810657753172e-05,0.027561330963494578,0.0005073859237610395,0.0,0.0003283435975913642,0.0005352294352174471,0.0,0.0,0.0,0.008697562803840824,0.0,0.0009633168846460698,0.0,1.0251134339270312e-07,0.0,0.0,0.0,0.0,0.0,0.0011960680482045313,0.0029359519692943783,3.415228352917559e-07,0.0,0.0,1.2292199824188353e-07,0.0004686994240854636,0.0001566626243298991,0.0027050545987160578,1.7205391498800618e-05,0.0019858984913915974,1.5247408473512901e-05,4.387876688302359e-05,0.0004438152597860099,0.003249188677687261,0.0,0.0,0.0,0.0,0.0,0.0,3.6530249467791323e-06,0.0,2.4017688657834866e-05,0.0,0.0,0.0023090436279591346,0.0,1.4294445443918343e-06,1.8100710270463063e-05,0.0,0.0,2.629725831746521e-05,0.00016020199783931918,0.0,5.355891452780559e-05,0.0,9.068984321943646e-06,0.0,0.0,0.0001226066978697404,0.0005310747900788388,0.0013895172395204363,0.0,0.0,0.0,0.0,2.3906598470422916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023189400516310227,0.0003359140150014742,2.328690600306421e-05
ACAd,3.106104246958233e-05,1.7144932561436465e-07,9.123357677869724e-06,0.0015601888630907184,0.004302569968644479,0.007412986751424787,0.0010202784562695461,0.0004587983953440398,0.36713953880572786,0.0029771254251594395,0.00011847920991878937,0.00016116236607750277,4.501714252787462e-07,1.7790147091295903,0.0015102772285939198,0.000249828661460141,0.01944337879429752,0.0002169080445532488,9.722649938875595,0.0,0.00012863826212156218,0.00017994061902420469,0.0,1.2125725100913948e-05,0.0,0.0005828467491460521,2.1329978796223634,0.0,0.0018919922289482528,0.002185673756903111,3.160154180070469e-05,0.0,5.72266310756836e-05,1.267904441590562,0.0007061773370693496,0.0029793536379562023,0.00019860699535767997,2.2288412329867402e-06,0.00017965843662432767,0.0016404647983595353,0.0431989063568011,6.857973024574586e-07,5.552114245104536e-06,0.0016608510704914264,8.897812610839132e-06,0.0,0.0001448076076940915,6.720813564083094e-05,0.0022804249948519444,0.0003091982442217223,0.00018120760159865022,0.0,0.03710121720381835,1.0504047209389776e-06,0.0,0.0002585020641137645,0.0014533319932776407,0.0005959439583045685,0.0011053648246347083,0.0,0.10581631370328537,0.10711047005648111,0.0,0.00017576519582697728,0.0035304758996407525,0.00033172010337932314,0.01757835487255927,0.0,0.030030282040589558,0.0,0.09640340341510496,0.0004673404050642243,0.001595023970425738,6.706387904886895e-06,0.557313658425352,0.1353584854289052,2.9557940623090573e-06,0.0,0.0027206258011869652,0.12845173265330168,0.0027876131258819433,0.004440440420085841,0.009480106903333164,1.0187445554560343e-05,3.347986801968188e-07,0.0,0.0,0.0,0.0,0.018916848459172426,0.0,0.053234722687304184,8.0329321868134e-06,1.2125725100913948e-05,0.0002764065003831019,2.130485061740867e-06,0.20299778696731272,0.014371333373677176,0.0016310563924002942,0.045708349709887616,2.965359738886109e-07,0.0013847663242679165,0.00026893920293143733,1.81195993944112e-05,2.2001056127219522e-07,2.2957623784924717e-07,0.01254280113074586,0.0626971212282848,2.8115262653846895e-05,1.0030656331195957e-05,3.0493727409824057e-05,0.0,9.565676577051964e-09,0.001695698977126425,0.015541806990471715,5.105521271262344e-05,0.007755934991808794,0.00216582570831711,0.0,0.0,0.0003806151836925145,0.0,0.0,0.0,6.42245701600268e-06,0.0,0.036016743239186876,2.7539872916502013e-05,0.020437914058817112,0.0,0.0,0.00048454184291326263,0.0,0.00030773075696759406,5.4020571033449544e-06,0.0,0.0013564045438705374,0.0,1.0503999923170744e-06,3.001142835191641e-07,0.0039680036486023345,0.0011785237212721608,4.051542827508715e-06,1.5005714175958205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001136172621027987,0.02521054854471137,0.048872628618442354
MS:Medial_septal_nucleus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2509786757395136e-05,0.0,5.588650717154289e-07,0.003082589215800913,9.44661927942114e-06,0.0,0.0,0.0,1.2529897775803684,0.0203907432278269,0.07628697404357,0.0,0.022063324859023008,0.0,0.0019722685221610927,0.0011970734669549464,0.006472131299924825,0.01196575617953692,0.006779088800448982,0.0,0.0,0.0030336244069585528,0.016422302108407623,0.0004358056629306411,0.003022126285469438,0.0013511801053510278,0.0,0.0,0.06647225729098741,0.03856520690565423,0.0,0.0,0.005596169699455084,0.0077152698322294315,0.0,0.0001062181980153852,0.0,0.0045670416986206205,0.0004854294159299927,0.00013579593968264937,0.0,0.0,0.0,0.0,0.0,0.003253750340631834,0.0,0.007283525333156943,0.0,0.00011572108617290898,0.0,0.0,0.0,2.361654819855285e-06,0.004491798418156181,0.00012634853286225777,0.0,0.0,0.0,0.0,1.546342234311616e-05,0.001182844071106722,2.361654819855285e-06,0.00044538046839929374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001205030955381133,0.0,0.0,0.0,0.0004248611150164807,0.0,0.0,0.0,2.4797375608480496e-05,0.038586189124944305,0.0,0.000880413906405845,0.0011351773868329598,0.00012871018768211305,0.00029731392140283836,0.0,0.0,0.0,0.0,0.0,0.0006211208249743204,0.0,0.0,1.1808274099276425e-06,0.0,0.0003240481583549973,6.367257805138265e-06,0.0002519380467689517,0.0,0.0,0.14492715089501593,0.0,0.0,0.0005667971567652685,0.0,0.0,0.0,0.007886910993048592,0.0,0.0,0.0,6.186614607173746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5350756329059352e-05,0.0,0.0,0.0,0.0007953453479591005,0.0017987221943256294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.675378164529676e-05,0.00021679424716441076
